marque,annee,prix_de_vente,kilometrage,carburant,type_vendeur,transmission,proprietaire,consommation,moteur,puissance,nb_sieges
Maruti,11,4348,68000,Diesel,Individuel,Manuel,Premier,23.4,1248,74.0,5.0
Mahindra,11,4700,120000,Diesel,Individuel,Manuel,Premier,15.96,2523,62.1,7.0
Toyota,8,14688,90000,Diesel,Individuel,Manuel,Premier,12.99,2494,100.6,8.0
Tata,12,2938,70000,Diesel,Individuel,Manuel,Premier,19.0,1248,90.0,5.0
Tata,11,2891,35000,Diesel,Individuel,Manuel,Deuxième,23.03,1396,69.0,5.0
Tata,7,2585,22000,Essence,Individuel,Automatique,Premier,21.9,624,37.48,4.0
Tata,13,529,30400,Essence,Individuel,Manuel,Quatrième,26.0,624,35.0,4.0
Honda,8,5640,43000,Essence,Concessionnaire,Manuel,Premier,18.7,1199,88.7,5.0
Tata,14,1058,60000,Diesel,Individuel,Manuel,Deuxième,17.88,1396,52.8,5.0
Skoda,7,7579,11000,Essence,Concessionnaire,Automatique,Premier,14.3,1598,103.5,5.0
Maruti,3,9518,15000,Diesel,Individuel,Manuel,Premier,24.3,1248,88.5,5.0
Maruti,11,4994,56000,Diesel,Individuel,Manuel,Deuxième,22.9,1248,74.0,5.0
Honda,7,6463,56494,Essence,Autre connexion,Manuel,Premier,18.2,1199,88.7,5.0
Autres,13,2233,178000,Diesel,Individuel,Manuel,Deuxième,20.4,1248,91.7,5.0
Maruti,16,1175,90000,Essence,Individuel,Manuel,Deuxième,19.7,796,46.3,5.0
Hyundai,5,5875,20000,Essence,Individuel,Manuel,Deuxième,18.9,1197,81.86,5.0
Maruti,10,7403,120000,Diesel,Individuel,Manuel,Deuxième,20.77,1248,88.8,7.0
Volkswagen,9,5875,70000,Essence,Individuel,Manuel,Deuxième,15.04,1598,103.2,5.0
Maruti,11,1998,90000,Essence,Individuel,Manuel,Troisième,20.92,998,67.1,5.0
Mahindra,6,8343,120000,Diesel,Individuel,Manuel,Premier,18.49,1493,100.0,7.0
Autres,8,8225,20000,Diesel,Individuel,Manuel,Premier,20.4,1248,91.7,5.0
Maruti,19,1410,80000,Essence,Individuel,Manuel,Deuxième,17.3,993,60.0,5.0
Skoda,12,4829,64481,Diesel,Concessionnaire,Manuel,Deuxième,20.5,1598,103.5,5.0
Tata,8,5910,110000,Diesel,Individuel,Manuel,Premier,14.1,2179,147.94,7.0
Ford,6,8519,75000,Diesel,Concessionnaire,Manuel,Premier,26.1,1498,99.23,5.0
Renault,8,5699,75000,Diesel,Concessionnaire,Manuel,Premier,19.87,1461,83.8,5.0
Maruti,3,5581,13000,Essence,Individuel,Manuel,Premier,21.63,998,67.04,5.0
Hyundai,5,5288,56000,Essence,Individuel,Manuel,Premier,18.9,1197,81.86,5.0
Autres,10,2938,47000,Diesel,Individuel,Manuel,Premier,20.3,1248,75.0,5.0
Maruti,4,7931,25000,Diesel,Individuel,Manuel,Premier,28.4,1248,74.02,5.0
Ford,10,8225,62000,Diesel,Concessionnaire,Manuel,Premier,13.1,2499,141.0,7.0
Tata,5,5875,5000,Essence,Individuel,Automatique,Premier,23.84,1199,84.0,5.0
Maruti,6,3290,32000,Essence,Concessionnaire,Manuel,Premier,14.0,796,35.0,5.0
Tata,6,9400,60000,Diesel,Individuel,Manuel,Premier,14.1,2179,147.94,7.0
Mahindra,4,10281,25000,Diesel,Individuel,Manuel,Premier,18.49,1493,100.0,7.0
Honda,8,11750,46000,Diesel,Individuel,Manuel,Premier,24.5,1498,98.6,7.0
Maruti,4,5758,10000,Essence,Individuel,Manuel,Premier,20.52,1197,81.8,5.0
Tata,12,823,80000,Essence,Individuel,Manuel,Premier,26.0,624,35.0,4.0
Maruti,10,4817,90000,Diesel,Individuel,Manuel,Deuxième,22.9,1248,74.0,5.0
Hyundai,4,13501,5000,Essence,Individuel,Manuel,Premier,17.0,1591,121.3,5.0
Tata,6,3819,120000,Diesel,Individuel,Manuel,Premier,27.28,1047,69.0,5.0
Hyundai,6,8813,40000,Diesel,Individuel,Manuel,Premier,23.9,1582,126.2,5.0
Tata,5,6463,10000,Essence,Individuel,Manuel,Premier,20.3,1199,84.0,5.0
Toyota,19,2938,120000,Essence,Individuel,Manuel,Deuxième,13.4,2362,164.7,5.0
Maruti,7,7285,90000,Diesel,Individuel,Manuel,Premier,28.09,1248,88.5,5.0
Renault,5,5875,31000,Essence,Concessionnaire,Manuel,Premier,23.01,999,67.0,5.0
Hyundai,7,6815,152000,Diesel,Individuel,Manuel,Premier,21.19,1396,88.73,5.0
Honda,7,6463,56494,Essence,Autre connexion,Manuel,Premier,18.2,1199,88.7,5.0
Hyundai,6,13219,105000,Diesel,Individuel,Manuel,Premier,21.38,1396,88.7,5.0
Ford,8,6521,20000,Essence,Individuel,Manuel,Deuxième,15.8,1499,110.0,5.0
Maruti,7,8108,32000,Diesel,Concessionnaire,Manuel,Premier,25.1,1248,88.5,5.0
Ford,9,7638,140000,Diesel,Individuel,Manuel,Deuxième,25.01,1498,89.75,5.0
Datsun,6,3819,65000,Essence,Concessionnaire,Manuel,Premier,19.02,1198,67.05,7.0
Hyundai,12,3408,90000,Essence,Individuel,Manuel,Troisième,17.0,1197,80.0,5.0
Tata,12,3525,70000,Diesel,Individuel,Manuel,Premier,13.93,2179,138.03,7.0
Maruti,12,2844,120000,Diesel,Individuel,Manuel,Premier,21.5,1248,88.8,5.0
Maruti,5,6580,25000,Essence,Individuel,Manuel,Premier,22.0,1197,81.8,5.0
Volkswagen,13,4700,100000,Diesel,Individuel,Manuel,Premier,15.0,1896,105.0,5.0
Hyundai,9,5581,80000,Diesel,Individuel,Manuel,Deuxième,22.54,1396,88.73,5.0
Chevrolet,10,4171,136000,Diesel,Individuel,Manuel,Deuxième,18.2,1248,73.8,7.0
Ford,12,2233,90000,Diesel,Individuel,Manuel,Deuxième,20.0,1399,68.0,5.0
Mahindra,9,7990,120000,Diesel,Individuel,Manuel,Premier,15.4,2523,75.0,7.0
Ford,6,5875,15000,Essence,Individuel,Manuel,Premier,18.16,1196,86.8,5.0
Tata,5,5875,25000,Essence,Individuel,Manuel,Premier,23.84,1199,84.0,5.0
Mercedes-Benz,9,38188,33000,Diesel,Individuel,Automatique,Premier,11.3,2987,254.8,7.0
Hyundai,6,9400,14000,Diesel,Individuel,Manuel,Premier,22.54,1396,88.73,5.0
Maruti,7,3525,15000,Essence,Individuel,Manuel,Premier,23.95,998,67.05,5.0
Maruti,10,5640,105000,Diesel,Individuel,Manuel,Troisième,23.4,1248,74.0,5.0
Maruti,16,635,144000,GPL,Individuel,Manuel,Deuxième,15.26,796,32.8,5.0
Hyundai,9,4406,52000,Essence,Individuel,Manuel,Premier,19.1,1197,81.86,5.0
Honda,9,8813,80000,Diesel,Individuel,Manuel,Deuxième,25.1,1498,98.6,5.0
Tata,6,4876,15000,Essence,Individuel,Manuel,Premier,17.57,1193,88.7,5.0
Toyota,9,4994,50000,Diesel,Individuel,Manuel,Premier,23.59,1364,67.06,5.0
Volkswagen,13,3525,120000,Essence,Individuel,Manuel,Deuxième,14.3,1798,160.0,5.0
Nissan,8,11750,110000,Diesel,Individuel,Manuel,Premier,20.45,1461,83.8,5.0
Mahindra,6,10340,46000,Diesel,Individuel,Manuel,Premier,15.4,2179,120.0,7.0
BMW,7,25263,30000,Diesel,Concessionnaire,Automatique,Premier,22.69,1995,190.0,5.0
Toyota,13,8813,250000,Diesel,Individuel,Manuel,Deuxième,12.8,2494,102.0,7.0
Skoda,12,3525,265000,Diesel,Individuel,Manuel,Deuxième,20.86,1199,75.0,5.0
Hyundai,4,9988,10000,Diesel,Individuel,Manuel,Premier,22.54,1396,88.76,5.0
Hyundai,18,946,50000,Essence,Individuel,Manuel,Troisième,13.2,1495,94.0,5.0
Nissan,8,5640,60000,Diesel,Individuel,Manuel,Troisième,20.45,1461,83.8,5.0
Mahindra,12,4113,200000,Diesel,Individuel,Manuel,Deuxième,13.6,2523,63.0,7.0
Autres,25,799,110000,Essence,Individuel,Manuel,Troisième,13.1,1598,77.0,5.0
Tata,7,2350,110000,Diesel,Individuel,Manuel,Deuxième,25.0,1396,69.0,5.0
Maruti,9,3737,80000,Essence,Individuel,Manuel,Premier,20.51,998,67.06,5.0
Renault,6,10340,65000,Diesel,Individuel,Manuel,Premier,19.98,1461,108.5,8.0
Maruti,5,8519,36521,Diesel,Concessionnaire,Manuel,Premier,24.3,1248,88.5,5.0
Mercedes-Benz,16,4700,42000,Essence,Concessionnaire,Automatique,Premier,11.74,1796,186.0,5.0
Maruti,9,4641,120000,Diesel,Individuel,Manuel,Premier,25.2,1248,74.0,5.0
Maruti,3,4876,15000,Essence,Individuel,Manuel,Premier,15.37,1196,73.0,5.0
Hyundai,7,6463,70000,Essence,Individuel,Manuel,Premier,18.9,1197,82.0,5.0
Maruti,11,3525,70000,Diesel,Individuel,Manuel,Premier,23.2,1248,73.94,5.0
Mahindra,7,9988,80000,Diesel,Individuel,Automatique,Deuxième,16.0,2179,140.0,7.0
Tata,8,7050,60000,Diesel,Individuel,Manuel,Deuxième,13.49,2179,138.03,5.0
Mahindra,4,11163,17000,Diesel,Individuel,Manuel,Premier,20.0,1497,115.0,5.0
Maruti,18,1763,150000,Essence,Individuel,Manuel,Troisième,18.9,998,67.1,5.0
Toyota,5,20504,10000,Diesel,Individuel,Automatique,Premier,11.36,2755,171.5,7.0
Hyundai,9,2233,60000,Essence,Individuel,Manuel,Deuxième,21.1,814,55.2,5.0
Hyundai,4,7638,10000,Essence,Individuel,Manuel,Premier,17.19,1197,81.86,5.0
Maruti,12,2526,40000,Essence,Individuel,Manuel,Premier,21.1,1197,85.8,5.0
Maruti,10,4113,185000,Diesel,Individuel,Manuel,Premier,23.4,1248,74.0,5.0
Maruti,13,2350,65000,Essence,Individuel,Manuel,Premier,18.9,1061,67.0,5.0
Tata,8,2702,120000,Diesel,Individuel,Manuel,Deuxième,19.1,1405,70.0,5.0
Maruti,7,3760,46737,Essence,Individuel,Manuel,Premier,22.74,796,47.3,5.0
Chevrolet,13,1645,100000,Essence,Individuel,Manuel,Deuxième,18.0,995,62.0,5.0
Mahindra,11,6463,130000,Diesel,Individuel,Manuel,Premier,15.1,2179,140.0,7.0
Maruti,6,8754,35000,Diesel,Individuel,Manuel,Premier,28.4,1248,74.02,5.0
Maruti,7,2961,30000,Essence,Individuel,Manuel,Premier,22.74,796,47.3,5.0
Chevrolet,12,1528,60000,Essence,Individuel,Manuel,Deuxième,14.49,1399,92.7,5.0
Skoda,10,4817,29000,Essence,Individuel,Manuel,Deuxième,15.0,1598,103.5,5.0
Maruti,14,1998,59000,Essence,Individuel,Manuel,Deuxième,19.7,796,46.3,5.0
Renault,7,3525,25000,Essence,Individuel,Manuel,Premier,25.17,799,53.3,5.0
Autres,10,23500,77500,Diesel,Individuel,Automatique,Troisième,12.7,2179,187.7,5.0
Autres,4,69595,11500,Essence,Concessionnaire,Automatique,voiture,15.26,1798,187.74,5.0
Honda,12,4406,90000,Essence,Individuel,Manuel,Deuxième,17.0,1497,118.0,5.0
Chevrolet,13,2938,135000,Diesel,Individuel,Manuel,Troisième,18.3,1991,147.9,5.0
Renault,4,3525,35000,Essence,Individuel,Manuel,Premier,23.01,999,67.0,5.0
Maruti,10,4524,120000,Essence,Individuel,Manuel,Premier,19.1,1197,85.8,5.0
Mahindra,4,8484,80000,Diesel,Individuel,Manuel,Premier,0.0,2523,70.0,2.0
Mahindra,12,3995,100000,Diesel,Individuel,Manuel,Deuxième,13.6,2523,63.0,7.0
Tata,15,1763,120000,Diesel,Individuel,Manuel,Premier,12.2,1948,68.0,9.0
Hyundai,4,13501,5000,Essence,Individuel,Manuel,Premier,17.0,1591,121.3,5.0
Honda,7,6463,56494,Essence,Autre connexion,Manuel,Premier,18.2,1199,88.7,5.0
Hyundai,14,1586,80000,Essence,Individuel,Manuel,Deuxième,17.92,1086,62.1,5.0
Hyundai,16,1586,100000,Essence,Individuel,Manuel,Deuxième,19.81,1086,68.05,5.0
Ford,15,3349,60000,Essence,Individuel,Manuel,Deuxième,15.3,1596,99.6,5.0
Maruti,19,823,70000,Essence,Individuel,Manuel,Deuxième,19.7,796,46.3,5.0
Ford,8,4113,110000,Diesel,Individuel,Manuel,Deuxième,25.83,1498,99.0,5.0
Maruti,12,2409,60000,Essence,Individuel,Manuel,Premier,19.0,998,66.1,5.0
Ford,9,3525,80000,Diesel,Individuel,Manuel,Premier,20.0,1399,68.05,5.0
Honda,8,7638,110000,Diesel,Individuel,Manuel,Premier,24.5,1498,98.6,7.0
Hyundai,15,1528,30000,Essence,Individuel,Manuel,Deuxième,19.81,1086,68.05,5.0
Maruti,6,6733,30000,Essence,Individuel,Manuel,Premier,20.4,1197,81.8,5.0
Maruti,26,588,60000,Essence,Individuel,Manuel,Deuxième,16.1,796,37.0,4.0
Tata,8,5910,110000,Diesel,Individuel,Manuel,Premier,14.1,2179,147.94,7.0
Hyundai,8,4583,15000,Essence,Individuel,Manuel,Premier,18.9,1197,82.0,5.0
Hyundai,6,6615,30000,Essence,Individuel,Manuel,Deuxième,18.6,1197,81.83,5.0
Nissan,9,5546,90000,Diesel,Individuel,Manuel,Premier,20.45,1461,83.8,5.0
Tata,5,5405,50000,Essence,Individuel,Manuel,Premier,20.3,1199,84.0,5.0
Mahindra,11,4817,100000,Diesel,Individuel,Manuel,Deuxième,14.0,2498,112.0,8.0
Maruti,13,2115,80500,Essence,Individuel,Manuel,Deuxième,19.7,796,46.3,5.0
Maruti,9,2938,40000,Essence,Individuel,Manuel,Deuxième,22.74,796,47.3,5.0
Maruti,5,2996,25000,Essence,Individuel,Manuel,Premier,16.8,796,34.2,8.0
Tata,11,2949,120000,Diesel,Individuel,Manuel,Quatrième,15.3,2956,83.8,7.0
Chevrolet,10,2644,100000,Diesel,Individuel,Manuel,Deuxième,22.1,1248,76.9,5.0
Tata,16,823,110000,Diesel,Individuel,Manuel,Deuxième,17.2,1396,53.5,5.0
Maruti,4,5758,10000,Essence,Individuel,Manuel,Premier,20.52,1197,81.8,5.0
Renault,10,6874,80000,Diesel,Individuel,Manuel,Deuxième,20.46,1461,83.8,5.0
Ford,9,5875,80000,Diesel,Individuel,Manuel,Premier,25.01,1498,89.75,5.0
Maruti,11,3055,31000,Essence,Individuel,Manuel,Premier,18.9,998,67.1,5.0
Mahindra,9,6463,60000,Diesel,Individuel,Manuel,Premier,14.0,2523,75.0,8.0
Maruti,5,7050,69779,Essence,Concessionnaire,Automatique,Premier,22.0,1197,81.8,5.0
Renault,7,2585,20000,Essence,Individuel,Manuel,Premier,23.01,999,67.0,5.0
Maruti,8,6463,29434,Essence,Individuel,Manuel,Premier,20.73,1373,91.1,5.0
Tata,13,3408,65000,Essence,Individuel,Manuel,Premier,15.64,1193,64.1,5.0
Maruti,8,5170,110000,Diesel,Individuel,Manuel,Premier,26.59,1248,74.0,5.0
Ford,8,8049,109000,Diesel,Concessionnaire,Manuel,Premier,22.7,1498,89.84,5.0
Ford,12,1586,120000,Diesel,Individuel,Manuel,Deuxième,20.0,1399,68.0,5.0
Maruti,9,5523,60000,Essence,Individuel,Manuel,Premier,19.1,1197,85.8,5.0
Hyundai,9,4395,54043,Essence,Concessionnaire,Automatique,Premier,18.9,1197,81.86,5.0
Mahindra,11,2350,80000,Diesel,Individuel,Manuel,Deuxième,20.8,1461,65.0,5.0
Ford,7,4348,60000,Essence,Individuel,Manuel,Premier,18.16,1196,86.8,5.0
Hyundai,10,2350,80000,Essence,Individuel,Manuel,Deuxième,21.1,814,55.2,5.0
Mahindra,5,8225,30000,Diesel,Individuel,Manuel,Premier,25.32,1198,77.0,6.0
Honda,14,3408,110000,Essence,Individuel,Manuel,Troisième,17.0,1497,118.0,5.0
Maruti,16,646,70000,Essence,Individuel,Manuel,Troisième,15.9,1298,85.0,5.0
Autres,4,60513,20000,Essence,Concessionnaire,Automatique,Premier,22.37,2487,214.56,5.0
Maruti,8,5111,50000,Essence,Individuel,Manuel,Deuxième,20.4,1197,83.11,5.0
Honda,7,8813,16151,Essence,Concessionnaire,Manuel,Premier,17.8,1497,117.3,5.0
Tata,14,529,100000,Diesel,Individuel,Manuel,Deuxième,17.2,1396,53.5,5.0
Maruti,5,8225,7800,Essence,Individuel,Automatique,Premier,22.0,1197,81.8,5.0
Maruti,5,10716,25000,Diesel,Individuel,Automatique,Premier,24.3,1248,88.5,5.0
Toyota,10,10575,73000,Diesel,Individuel,Manuel,Premier,12.99,2494,100.0,8.0
Maruti,8,7050,90000,Essence,Individuel,Manuel,Premier,16.02,1373,93.7,7.0
Autres,10,19388,64788,Diesel,Concessionnaire,Automatique,Premier,0.0,2179,115.0,5.0
Renault,11,3114,67000,Diesel,Individuel,Manuel,Deuxième,23.08,1461,63.12,5.0
Honda,4,6815,35000,Essence,Individuel,Manuel,Premier,17.5,1199,88.7,5.0
Renault,9,4700,123000,Diesel,Individuel,Manuel,Premier,19.01,1461,108.45,5.0
Hyundai,6,6756,19000,Essence,Individuel,Manuel,Premier,18.6,1197,81.83,5.0
Volkswagen,9,4994,80000,Diesel,Individuel,Manuel,Deuxième,15.11,1598,103.6,5.0
Tata,10,5875,80000,Diesel,Individuel,Manuel,Deuxième,13.7,2179,138.1,7.0
Tata,12,3995,50000,Diesel,Individuel,Manuel,Premier,19.0,1248,90.0,5.0
Maruti,18,999,150000,Essence,Individuel,Manuel,Deuxième,19.7,796,46.3,5.0
Hyundai,6,5346,50000,Diesel,Individuel,Manuel,Premier,24.0,1186,73.97,5.0
Honda,4,9153,7032,Essence,Autre connexion,Automatique,Premier,19.0,1199,88.76,5.0
Renault,10,6169,56429,Diesel,Concessionnaire,Manuel,Deuxième,19.01,1461,108.45,5.0
Mahindra,5,8225,30000,Diesel,Individuel,Manuel,Premier,18.49,1493,100.0,7.0
Toyota,17,1763,100000,Essence,Individuel,Manuel,Quatrième,13.4,1794,125.0,5.0
Maruti,8,3760,60000,Essence,Individuel,Manuel,Premier,20.51,998,67.04,5.0
Toyota,6,7344,25538,Essence,Autre connexion,Manuel,Premier,16.78,1496,88.73,5.0
Tata,12,4113,156000,Diesel,Individuel,Manuel,Premier,11.57,2179,138.1,7.0
Chevrolet,14,3055,80000,Diesel,Individuel,Manuel,Deuxième,11.5,1991,147.9,7.0
Maruti,16,1293,120000,Essence,Individuel,Manuel,Deuxième,19.7,796,46.3,5.0
Maruti,8,7638,80000,Diesel,Individuel,Manuel,Premier,20.77,1248,88.8,7.0
Volkswagen,5,6639,19000,Essence,Individuel,Manuel,Premier,18.78,999,75.0,5.0
Maruti,8,3290,28000,Essence,Individuel,Manuel,Deuxième,22.74,796,47.3,5.0
BMW,5,70500,28156,Diesel,Concessionnaire,Automatique,Premier,17.09,2993,261.4,4.0
Maruti,13,3760,60000,Essence,Individuel,Manuel,Deuxième,21.1,1197,85.8,5.0
Hyundai,13,2879,185000,Diesel,Individuel,Automatique,Quatrième,16.2,1493,110.0,5.0
Maruti,5,9753,5000,Essence,Individuel,Automatique,Premier,21.4,1197,83.1,5.0
Mahindra,9,11750,50000,Diesel,Individuel,Manuel,Premier,15.1,2179,140.0,7.0
Autres,10,14100,110000,Diesel,Individuel,Automatique,Premier,17.11,1968,174.33,5.0
Volvo,10,14100,72500,Diesel,Individuel,Automatique,Deuxième,23.3,1984,150.0,5.0
Mahindra,12,4747,122358,Diesel,Individuel,Manuel,Premier,12.05,2179,120.0,9.0
Honda,7,6463,56494,Essence,Autre connexion,Manuel,Premier,18.2,1199,88.7,5.0
Hyundai,15,1351,55000,Essence,Individuel,Manuel,Deuxième,13.9,1599,103.2,5.0
Renault,6,8108,65000,Diesel,Individuel,Manuel,Deuxième,21.04,1461,83.8,7.0
Hyundai,9,4113,80000,Essence,Individuel,Manuel,Troisième,18.9,1197,82.0,5.0
Maruti,19,470,57000,Essence,Individuel,Manuel,Deuxième,16.1,796,37.0,4.0
Jaguar,6,37600,45000,Diesel,Concessionnaire,Automatique,Premier,19.33,1999,177.0,5.0
Honda,10,5699,50000,Diesel,Individuel,Manuel,Premier,25.8,1498,98.6,5.0
Nissan,12,1293,110000,Essence,Individuel,Manuel,Premier,18.06,1198,75.0,5.0
Hyundai,10,3231,70000,GPL,Individuel,Manuel,Deuxième,26.88,1086,68.05,5.0
Mahindra,8,8225,40000,Diesel,Individuel,Automatique,Premier,18.49,1493,100.0,7.0
Chevrolet,12,1469,90000,Essence,Individuel,Manuel,Deuxième,18.6,1199,79.4,5.0
Maruti,10,3055,50000,Essence,Individuel,Manuel,Deuxième,18.9,998,67.1,5.0
Maruti,13,2115,25000,Essence,Individuel,Manuel,Deuxième,19.7,796,46.3,5.0
Maruti,7,6463,55000,Diesel,Individuel,Manuel,Premier,26.59,1248,74.0,5.0
Ford,5,11163,27620,Diesel,Concessionnaire,Manuel,Premier,22.77,1498,98.59,5.0
Hyundai,5,11163,70000,Diesel,Individuel,Manuel,Premier,22.0,1582,126.2,5.0
Mahindra,5,17331,24000,Diesel,Concessionnaire,Manuel,Premier,15.1,2179,152.87,7.0
Hyundai,6,9988,54000,Diesel,Individuel,Manuel,Premier,22.54,1396,88.73,5.0
Hyundai,7,4700,30000,Essence,Individuel,Manuel,Premier,18.9,1197,82.0,5.0
Maruti,11,2644,40000,Essence,Individuel,Manuel,Premier,19.7,796,46.3,5.0
Maruti,5,6756,10000,Essence,Individuel,Manuel,Premier,20.89,1197,81.8,5.0
Maruti,12,2468,90000,Essence,Individuel,Manuel,Deuxième,18.9,998,67.1,5.0
Mahindra,8,12279,70000,Diesel,Individuel,Automatique,Premier,16.0,2179,140.0,7.0
Datsun,4,3525,40000,Essence,Individuel,Manuel,Premier,19.02,1198,67.05,5.0
Maruti,6,8225,80000,Diesel,Individuel,Automatique,Premier,28.4,1248,74.02,5.0
Maruti,11,2397,110000,Essence,Individuel,Manuel,Troisième,20.92,998,67.1,5.0
Tata,12,2914,80000,Diesel,Individuel,Manuel,Premier,17.0,1405,71.0,5.0
Mahindra,12,4348,91863,Diesel,Individuel,Manuel,Deuxième,15.96,2523,62.1,7.0
Maruti,5,7050,69779,Essence,Concessionnaire,Automatique,Premier,22.0,1197,81.8,5.0
Tata,5,7579,10000,Essence,Individuel,Automatique,Premier,20.3,1199,84.0,5.0
Mahindra,15,2938,110000,Diesel,Individuel,Manuel,Troisième,10.5,2609,120.0,7.0
Maruti,13,3349,80000,Diesel,Individuel,Manuel,Premier,17.8,1248,75.0,5.0
Tata,6,5288,50000,Diesel,Individuel,Manuel,Premier,22.95,1248,74.0,5.0
Hyundai,7,9400,80000,Diesel,Individuel,Manuel,Premier,21.19,1396,88.73,5.0
Maruti,9,7050,90000,Diesel,Individuel,Manuel,Premier,23.4,1248,74.0,5.0
Hyundai,11,2291,35000,Essence,Individuel,Manuel,Deuxième,21.1,814,55.2,5.0
Maruti,24,470,100000,Essence,Individuel,Manuel,Troisième,16.1,796,37.0,4.0
Hyundai,4,14100,20000,Diesel,Individuel,Automatique,Premier,22.0,1582,126.2,5.0
Maruti,5,8695,50000,Diesel,Individuel,Manuel,Premier,28.4,1248,74.02,5.0
Honda,6,8225,43000,Essence,Concessionnaire,Manuel,Premier,15.4,1497,117.3,7.0
Honda,17,2350,100000,Essence,Individuel,Manuel,Deuxième,17.7,1497,78.0,5.0
Tata,6,9988,162000,Diesel,Individuel,Manuel,Premier,14.1,2179,147.94,7.0
Hyundai,11,5288,200000,Diesel,Individuel,Manuel,Deuxième,22.32,1582,126.32,5.0
Maruti,9,5875,84000,Diesel,Individuel,Manuel,Premier,23.4,1248,74.0,5.0
Ford,6,6463,70000,Diesel,Individuel,Manuel,Deuxième,25.83,1498,99.0,5.0
Ford,6,7344,40000,Diesel,Individuel,Manuel,Quatrième,22.77,1498,98.59,5.0
Tata,8,5910,110000,Diesel,Individuel,Manuel,Premier,14.1,2179,147.94,7.0
Maruti,10,3760,100000,Diesel,Individuel,Manuel,Troisième,22.9,1248,74.0,5.0
Hyundai,4,7638,3500,Essence,Individuel,Manuel,Premier,18.6,1197,81.86,5.0
Maruti,9,2702,30000,Essence,Individuel,Manuel,Deuxième,22.74,796,47.3,5.0
Honda,16,1622,120000,Essence,Individuel,Manuel,Deuxième,17.7,1497,78.0,5.0
Hyundai,14,1880,35000,Essence,Individuel,Manuel,Premier,19.81,1086,68.05,5.0
Mercedes-Benz,10,16744,59000,Diesel,Concessionnaire,Automatique,Premier,14.84,2143,170.0,5.0
Tata,7,4465,70000,Diesel,Individuel,Manuel,Premier,27.28,1047,69.0,5.0
Maruti,10,7344,90000,Diesel,Individuel,Manuel,Deuxième,20.77,1248,88.76,7.0
Maruti,3,10869,7400,Diesel,Individuel,Automatique,Premier,24.3,1248,88.5,5.0
Maruti,6,3643,35000,Essence,Individuel,Manuel,Deuxième,24.7,796,47.3,5.0
Maruti,5,8519,15000,Diesel,Individuel,Manuel,Premier,28.4,1248,74.02,5.0
Maruti,4,7638,10000,Essence,Individuel,Automatique,Premier,21.21,1197,81.8,5.0
Maruti,8,8578,70000,Diesel,Individuel,Manuel,Premier,26.21,1248,88.5,5.0
Honda,17,1095,80000,Essence,Individuel,Manuel,Deuxième,17.7,1497,78.0,5.0
Mahindra,20,3525,98000,Diesel,Individuel,Manuel,Premier,10.5,2179,120.0,8.0
Renault,7,2702,40000,Essence,Individuel,Manuel,Premier,25.17,799,53.3,5.0
Tata,16,917,38000,Essence,Individuel,Manuel,Deuxième,15.3,1193,65.3,5.0
Renault,11,4406,100000,Diesel,Individuel,Manuel,Deuxième,19.01,1461,108.45,5.0
Maruti,8,3290,110000,Essence,Individuel,Manuel,Premier,20.51,998,67.04,5.0
Maruti,11,6110,73000,Diesel,Individuel,Manuel,Premier,20.77,1248,88.76,7.0
Maruti,11,1763,35000,Essence,Individuel,Manuel,Deuxième,14.0,796,35.0,5.0
Maruti,16,2938,100000,Diesel,Individuel,Manuel,Deuxième,17.8,1248,75.0,5.0
Maruti,9,5875,45000,Essence,Individuel,Manuel,Premier,19.1,1197,85.8,5.0
Hyundai,6,7344,23511,Essence,Individuel,Manuel,Premier,18.6,1197,81.83,5.0
Hyundai,11,1998,40000,Essence,Individuel,Manuel,Premier,21.1,814,55.2,5.0
Hyundai,7,3231,49200,Essence,Individuel,Manuel,Premier,21.1,814,55.2,5.0
Maruti,4,7638,30000,Essence,Individuel,Manuel,Premier,21.4,1197,83.1,5.0
Tata,7,10575,120000,Diesel,Individuel,Manuel,Premier,14.1,2179,147.94,5.0
Hyundai,20,1269,200000,Diesel,Individuel,Manuel,Deuxième,13.1,1493,82.0,5.0
Maruti,6,9400,52000,Diesel,Individuel,Manuel,Premier,24.3,1248,88.5,5.0
Hyundai,11,5288,60000,Diesel,Individuel,Manuel,Troisième,22.32,1582,126.32,5.0
Maruti,11,4348,60000,Diesel,Individuel,Manuel,Premier,22.9,1248,74.0,5.0
Hyundai,9,4113,70000,Diesel,Individuel,Manuel,Deuxième,24.0,1120,70.0,5.0
Mahindra,6,8225,60000,Diesel,Individuel,Manuel,Premier,18.49,1493,100.0,7.0
Nissan,9,4583,30000,Essence,Individuel,Manuel,Premier,19.69,1198,67.04,5.0
Maruti,20,682,170000,Essence,Individuel,Manuel,Troisième,17.3,993,60.0,5.0
Tata,11,3043,35000,Diesel,Individuel,Manuel,Premier,23.03,1396,69.0,5.0
Maruti,8,6463,50000,Essence,Individuel,Manuel,Premier,20.85,1197,83.14,5.0
Tata,5,9283,15000,Essence,Individuel,Manuel,Premier,17.0,1198,108.5,5.0
Hyundai,8,6228,100000,Diesel,Individuel,Manuel,Deuxième,22.54,1396,88.73,5.0
Hyundai,7,5640,30000,Diesel,Individuel,Manuel,Premier,24.0,1120,70.0,5.0
Maruti,17,952,80000,Essence,Individuel,Manuel,Premier,16.1,796,37.0,4.0
